                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                 4.1001,                 4.7204,                 2.6596,                0.00075,                0.08824,                 0.0043,                0.00126,                 3.7492,                 4.1633,                 2.7514,               0.022575,               0.022575,               0.022575
                     27,                 4.1567,                 4.3851,                  2.694,                0.00113,                0.11765,                0.05558,                0.01914,                 3.7416,                 4.1586,                 2.7302,               0.022278,               0.022278,               0.022278
                     28,                 4.2283,                 4.1707,                 2.6591,                0.00097,                0.14706,                0.05371,                0.01693,                 3.7546,                 4.4912,                 2.7319,               0.021981,               0.021981,               0.021981
                     29,                 4.1381,                 4.0555,                 2.6096,                0.00111,                0.20588,                0.04263,                0.00996,                 3.7821,                 5.0502,                 2.7472,               0.021684,               0.021684,               0.021684
                     30,                 4.1972,                 3.9106,                  2.631,                0.00095,                0.17647,                0.00274,                 0.0004,                 3.7862,                 4.2652,                 2.7333,               0.021387,               0.021387,               0.021387
                     31,                 4.0879,                 3.7557,                 2.6322,                0.01899,                0.11765,                0.04444,                0.00899,                 3.7727,                 4.4641,                 2.7223,                0.02109,                0.02109,                0.02109
                     32,                 4.2199,                 3.5038,                 2.6459,                0.12827,                0.08824,                0.04112,                0.01372,                 3.7505,                 4.1416,                 2.7158,               0.020793,               0.020793,               0.020793
                     33,                 4.1832,                 3.3786,                 2.6448,                0.01789,                0.08824,                0.00484,                  0.001,                  3.711,                  4.058,                 2.7019,               0.020496,               0.020496,               0.020496
                     34,                 4.2826,                 3.4325,                 2.6341,                0.03246,                0.08824,                0.00831,                0.00218,                 3.6862,                 5.1289,                  2.641,               0.020199,               0.020199,               0.020199
                     35,                 4.0386,                 3.2828,                  2.634,                0.03249,                0.08824,                0.01316,                0.00186,                 3.7191,                  5.134,                 2.7143,               0.019902,               0.019902,               0.019902
                     36,                  4.009,                 3.2324,                 2.5709,                0.09094,                0.14706,                0.02173,                0.00404,                 3.6942,                 3.2981,                 2.7832,               0.019605,               0.019605,               0.019605
                     37,                 4.0438,                 2.8391,                 2.6335,                0.09975,                0.08824,                0.02228,                0.00291,                 3.8425,                 3.3489,                 2.7201,               0.019308,               0.019308,               0.019308
                     38,                 4.0806,                 2.8823,                 2.5353,                0.10186,                0.05882,                 0.0336,                0.00684,                  3.819,                  3.264,                 2.6848,               0.019011,               0.019011,               0.019011
                     39,                 3.9664,                 3.0431,                 2.5339,                0.00097,                0.02941,                0.00055,                  5e-05,                 3.8676,                 4.5296,                 2.7072,               0.018714,               0.018714,               0.018714
                     40,                   3.94,                 2.8875,                  2.493,                0.22135,                0.03412,                0.03664,                0.00473,                 3.8159,                 4.5025,                 2.6891,               0.018417,               0.018417,               0.018417
                     41,                 3.9577,                 2.9403,                 2.5088,                0.20012,                0.08824,                0.03202,                0.00422,                 3.6642,                 4.3838,                 2.6573,                0.01812,                0.01812,                0.01812
                     42,                 3.8183,                 3.1129,                 2.4555,                0.00646,                0.14706,                0.00735,                0.00305,                 3.6583,                 4.6251,                 2.6917,               0.017823,               0.017823,               0.017823
                     43,                 3.7128,                 3.0458,                 2.3525,                0.02585,                0.23529,                0.01627,                0.00426,                 3.4609,                 3.3238,                 2.6347,               0.017526,               0.017526,               0.017526
                     44,                 3.7736,                 2.8636,                 2.4014,                0.02437,                0.23529,                0.02262,                0.00492,                 3.3251,                 3.1044,                 2.6103,               0.017229,               0.017229,               0.017229
                     45,                 3.8014,                 2.8182,                 2.3537,                 0.0379,                0.23529,                0.02343,                0.00455,                 3.3467,                 3.0394,                 2.5651,               0.016932,               0.016932,               0.016932
                     46,                 3.7971,                 2.9313,                 2.3207,                 0.0345,                0.08824,                0.01149,                0.00364,                  3.532,                  4.052,                 2.5475,               0.016635,               0.016635,               0.016635
                     47,                 3.8367,                 2.8186,                 2.3868,                0.04257,                0.17647,                0.02243,                0.00533,                 3.3034,                 3.1118,                 2.5421,               0.016338,               0.016338,               0.016338
                     48,                 3.6529,                 2.7363,                 2.3964,                0.03619,                0.20588,                0.01891,                0.00451,                   3.42,                 3.4848,                 2.5588,               0.016041,               0.016041,               0.016041
                     49,                 3.6162,                 2.6593,                  2.301,                0.01763,                0.38235,                0.02083,                0.00393,                 3.3448,                 3.3569,                 2.6433,               0.015744,               0.015744,               0.015744
                     50,                 3.6439,                 2.8798,                 2.2959,                0.07641,                0.14706,                  0.046,                0.01254,                 3.2715,                   3.13,                 2.6267,               0.015447,               0.015447,               0.015447
                     51,                 3.4916,                 2.7643,                 2.3731,                0.03426,                0.20588,                 0.0203,                0.00464,                 3.3657,                 2.9188,                 2.5797,                0.01515,                0.01515,                0.01515
                     52,                 3.5362,                 2.6686,                 2.3704,                0.01348,                0.47059,                0.02741,                0.00723,                 3.2486,                 2.8161,                 2.5096,               0.014853,               0.014853,               0.014853
                     53,                 3.4364,                 2.5008,                 2.2217,                0.04147,                0.38235,                0.02696,                0.00648,                 3.2145,                 2.8026,                 2.4846,               0.014556,               0.014556,               0.014556
                     54,                 3.4408,                 2.6376,                  2.288,                 0.0924,                0.14706,                0.06655,                0.01885,                 3.0914,                 2.8687,                 2.5207,               0.014259,               0.014259,               0.014259
                     55,                 3.3301,                 2.6705,                  2.187,                0.05406,                0.11765,                0.05318,                0.01404,                 2.9949,                 3.0042,                    2.4,               0.013962,               0.013962,               0.013962
                     56,                 3.2894,                 2.4605,                 2.0934,                0.04386,                0.14706,                 0.0348,                0.00943,                 2.9671,                 2.9334,                 2.3547,               0.013665,               0.013665,               0.013665
                     57,                 3.2184,                 2.5224,                 2.1746,                0.06948,                0.29412,                0.03889,                0.01147,                 2.9047,                 2.9081,                 2.3306,               0.013368,               0.013368,               0.013368
                     58,                 3.3092,                 2.5643,                 2.0944,                0.05805,                0.17647,                0.02564,                0.00741,                 2.9583,                 3.2558,                  2.341,               0.013071,               0.013071,               0.013071
                     59,                 3.2604,                 2.4832,                 2.1388,                0.12171,                0.11765,                0.07306,                 0.0177,                 2.9773,                 2.7294,                 2.4181,               0.012774,               0.012774,               0.012774
                     60,                  3.136,                 2.4271,                 2.0664,                0.06078,                0.14706,                0.04323,                0.01231,                 2.9286,                 2.8917,                 2.3484,               0.012477,               0.012477,               0.012477
                     61,                 3.1894,                 2.4502,                 2.0767,                0.05634,                0.20588,                0.03158,                0.01095,                 2.8984,                 2.9338,                   2.35,                0.01218,                0.01218,                0.01218
                     62,                 3.0627,                 2.3404,                 2.0423,                0.07511,                0.26471,                0.04051,                0.01436,                  2.911,                 2.7404,                 2.3793,               0.011883,               0.011883,               0.011883
                     63,                 3.1006,                 2.4114,                 2.0424,                0.08699,                0.20588,                0.05644,                0.02053,                 3.0052,                 2.8272,                 2.4003,               0.011586,               0.011586,               0.011586
                     64,                 3.0926,                 2.4487,                 1.9994,                0.06602,                0.22461,                0.04193,                0.01348,                  2.874,                 2.8188,                 2.2903,               0.011289,               0.011289,               0.011289
                     65,                 2.9829,                 2.4102,                 1.8922,                0.05709,                0.23529,                0.03718,                0.01029,                 2.9108,                  2.802,                 2.2611,               0.010992,               0.010992,               0.010992
                     66,                 2.9566,                 2.3891,                 1.9401,                0.05435,                0.29412,                 0.0364,                 0.0111,                 2.8349,                 3.1593,                 2.2472,               0.010695,               0.010695,               0.010695
                     67,                 3.1305,                 2.4384,                 2.0257,                0.06033,                0.29412,                0.04031,                0.01292,                 2.8022,                 3.1288,                 2.2025,               0.010398,               0.010398,               0.010398
                     68,                 2.9691,                 2.2875,                 1.9211,                0.05444,                0.38235,                0.03809,                0.01185,                 2.7847,                 3.0211,                  2.168,               0.010101,               0.010101,               0.010101
                     69,                 2.8444,                  2.262,                 1.8504,                0.06448,                0.32353,                0.05134,                0.01855,                 2.7439,                 2.6969,                 2.1875,               0.009804,               0.009804,               0.009804
                     70,                 2.9099,                 2.2113,                 1.8845,                0.07712,                0.20588,                 0.0838,                0.02679,                 2.7819,                  2.602,                 2.2359,               0.009507,               0.009507,               0.009507
                     71,                 2.9612,                 2.2562,                  1.848,                0.09997,                0.38235,                  0.075,                0.02536,                 2.8414,                 2.7414,                 2.2204,                0.00921,                0.00921,                0.00921
                     72,                  2.889,                 2.2651,                 1.9769,                0.05919,                0.26471,                0.04858,                 0.0152,                 2.7459,                 3.3111,                 2.1403,               0.008913,               0.008913,               0.008913
                     73,                 2.8591,                 2.1769,                 1.8167,                0.08224,                0.14706,                0.06025,                 0.0188,                 2.8305,                 2.9008,                  2.192,               0.008616,               0.008616,               0.008616
                     74,                 2.8689,                 2.1816,                 1.8009,                0.09282,                0.23529,                0.09169,                0.02768,                 2.9238,                 2.7701,                 2.2942,               0.008319,               0.008319,               0.008319
                     75,                 2.8913,                 2.1994,                 1.8231,                0.09231,                0.17647,                0.05658,                0.01781,                 2.8536,                 2.8542,                 2.3667,               0.008022,               0.008022,               0.008022
                     76,                 2.7981,                 2.1846,                 1.8116,                0.08138,                0.26471,                0.05248,                0.01652,                 2.9005,                 2.4661,                 2.2839,               0.007725,               0.007725,               0.007725
                     77,                 2.9181,                 2.2012,                 1.8194,                0.08962,                0.38235,                0.07602,                0.02194,                 2.7386,                 2.7178,                 2.2006,               0.007428,               0.007428,               0.007428
                     78,                   2.85,                 2.1149,                 1.8715,                0.05789,                0.29412,                0.04568,                0.01179,                 2.8163,                 2.8093,                 2.2903,               0.007131,               0.007131,               0.007131
                     79,                 2.9068,                 2.2277,                 1.9016,                0.09998,                0.23529,                0.06566,                0.01993,                  2.943,                 2.6257,                 2.3596,               0.006834,               0.006834,               0.006834
                     80,                 2.7149,                 2.1488,                 1.8383,                0.09517,                0.23529,                0.09011,                0.02433,                 2.8167,                 2.5229,                 2.2424,               0.006537,               0.006537,               0.006537
                     81,                 2.8013,                 2.1607,                 1.7875,                0.10149,                0.20588,                0.07195,                0.02025,                 2.8876,                 2.6893,                 2.2408,                0.00624,                0.00624,                0.00624
                     82,                 2.7371,                 2.1299,                 1.7959,                0.07771,                0.23529,                0.07468,                0.02653,                 2.6483,                 2.6341,                 2.1171,               0.005943,               0.005943,               0.005943
                     83,                 2.6531,                 2.0544,                 1.7756,                0.09937,                0.23529,                 0.0849,                0.03226,                 2.8272,                 2.4908,                 2.2191,               0.005646,               0.005646,               0.005646
                     84,                 2.6627,                 1.9902,                 1.7135,                0.15148,                0.23529,                0.09408,                0.03666,                 2.7071,                 2.4148,                 2.1538,               0.005349,               0.005349,               0.005349
                     85,                 2.6997,                 2.0367,                 1.8522,                0.08254,                0.28581,                0.05664,                0.01859,                 2.7202,                 2.6562,                 2.2138,               0.005052,               0.005052,               0.005052
                     86,                 2.7857,                 2.1727,                 1.7958,                0.08454,                0.35294,                0.06191,                0.01722,                 2.7039,                 2.9219,                 2.1691,               0.004755,               0.004755,               0.004755
                     87,                 2.6434,                 2.0993,                 1.7947,                0.10809,                0.26471,                0.08303,                0.02746,                 2.5191,                 2.5358,                 2.0538,               0.004458,               0.004458,               0.004458
                     88,                  2.599,                 2.0069,                 1.7238,                 0.1422,                0.20588,                0.12677,                0.03644,                 2.5374,                 2.5333,                 2.0734,               0.004161,               0.004161,               0.004161
                     89,                 2.6899,                 2.0085,                 1.7171,                0.13919,                0.29412,                0.13077,                0.04281,                 2.6911,                 2.2229,                 2.1012,               0.003864,               0.003864,               0.003864
                     90,                 2.6227,                 2.0207,                 1.8427,                0.13489,                0.29412,                0.11397,                0.03353,                 2.6961,                 2.3892,                 2.1181,               0.003567,               0.003567,               0.003567
                     91,                 2.6693,                 2.0406,                    1.8,                0.12196,                0.14706,                0.07503,                0.02144,                 2.7979,                  2.782,                 2.1855,                0.00327,                0.00327,                0.00327
                     92,                 2.6142,                 1.9907,                 1.7607,                0.24843,                0.26471,                0.14225,                0.04748,                 2.6947,                 2.4634,                 2.0774,               0.002973,               0.002973,               0.002973
                     93,                 2.5403,                 1.9054,                 1.7361,                0.20631,                0.29412,                0.15074,                0.05739,                 2.6373,                 2.5385,                 2.0746,               0.002676,               0.002676,               0.002676
                     94,                 2.5502,                 1.8705,                 1.7092,                0.23348,                0.26471,                0.15103,                0.05025,                 2.5036,                  2.437,                 2.0017,               0.002379,               0.002379,               0.002379
                     95,                 2.6044,                 1.9974,                 1.7924,                0.17161,                0.29412,                0.13932,                0.04906,                 2.5701,                 2.2956,                  2.022,               0.002082,               0.002082,               0.002082
                     96,                 2.5443,                 1.8906,                 1.7259,                0.18931,                0.29412,                0.14476,                0.05339,                 2.5966,                 2.3236,                 2.0449,               0.001785,               0.001785,               0.001785
                     97,                 2.4855,                 1.9304,                 1.7229,                0.18771,                0.32353,                0.15573,                0.05331,                 2.6552,                 2.3077,                 2.0825,               0.001488,               0.001488,               0.001488
                     98,                 2.4842,                 1.8985,                 1.7593,                0.17906,                0.32353,                0.15481,                0.04609,                 2.6488,                 2.3176,                 2.0898,               0.001191,               0.001191,               0.001191
                     99,                 2.5297,                 1.8653,                 1.7513,                0.16789,                0.44118,                0.16168,                0.04621,                 2.6588,                 2.3127,                 2.0549,               0.000894,               0.000894,               0.000894
