                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                 4.1776,                 4.9088,                 2.6518,                0.00061,                0.02941,                0.00022,                0.00016,                 3.8799,                 4.2984,                 2.8281,               0.023466,               0.023466,               0.023466
                     24,                 4.1685,                 4.8762,                 2.7471,                0.00061,                0.02941,                0.00022,                0.00016,                 3.8726,                 4.2972,                 2.8162,               0.023169,               0.023169,               0.023169
                     25,                 4.1817,                 4.8499,                  2.766,                0.00061,                0.02941,                0.00022,                0.00016,                 3.8242,                 4.4289,                 2.9943,               0.022872,               0.022872,               0.022872
                     26,                 4.1594,                 4.9389,                 2.7888,                0.00061,                0.02941,                0.00022,                0.00016,                 3.7335,                 4.5204,                 2.7856,               0.022575,               0.022575,               0.022575
                     27,                 4.1511,                 4.9215,                 2.7198,                0.00061,                0.02941,                0.00022,                0.00016,                 3.8761,                 4.4411,                 2.8061,               0.022278,               0.022278,               0.022278
                     28,                 4.2151,                 4.8981,                 2.6754,                0.00061,                0.02941,                0.00022,                0.00016,                 3.8345,                 4.3162,                 2.7789,               0.021981,               0.021981,               0.021981
                     29,                 4.1448,                 4.9122,                 2.6205,                0.00061,                0.02941,                0.00022,                0.00016,                 3.7861,                 4.4709,                 2.6898,               0.021684,               0.021684,               0.021684
                     30,                 4.1646,                 5.0044,                 2.6169,                0.00061,                0.02941,                0.00022,                0.00016,                 3.7294,                 4.3923,                 2.5993,               0.021387,               0.021387,               0.021387
                     31,                 4.0383,                 4.9094,                 2.6233,                0.00061,                0.02941,                0.00022,                0.00016,                 3.6569,                 4.3167,                 2.6105,                0.02109,                0.02109,                0.02109
                     32,                 4.1783,                 4.9378,                 2.5924,                0.00061,                0.02941,                0.00022,                0.00016,                 3.6476,                 4.2048,                 2.6281,               0.020793,               0.020793,               0.020793
                     33,                 4.1412,                 4.9272,                 2.4863,                0.00061,                0.02941,                0.00022,                0.00016,                 3.8202,                 4.3254,                  2.601,               0.020496,               0.020496,               0.020496
                     34,                 4.1409,                 4.9961,                 2.4093,                0.00061,                0.02941,                0.00022,                0.00016,                 3.9255,                 4.4019,                 2.5595,               0.020199,               0.020199,               0.020199
                     35,                 4.0465,                 4.8209,                 2.4313,                0.00061,                0.02941,                0.00022,                0.00016,                 3.9585,                 4.2114,                 2.5871,               0.019902,               0.019902,               0.019902
                     36,                  4.038,                 5.1717,                 2.3731,                0.03226,                0.02941,                0.02413,                0.00241,                 3.8843,                 4.4058,                 2.5834,               0.019605,               0.019605,               0.019605
                     37,                 4.0842,                 4.8878,                  2.443,                0.00755,                0.05882,                0.01204,                0.00333,                 3.8202,                 4.1502,                  2.601,               0.019308,               0.019308,               0.019308
                     38,                 3.9758,                 4.8044,                 2.4835,                0.00784,                0.05882,                0.01205,                  0.005,                 3.7366,                 4.2823,                 2.6003,               0.019011,               0.019011,               0.019011
                     39,                 4.1082,                 4.8023,                  2.493,                 0.0119,                0.05882,                0.03565,                0.01066,                 3.8142,                 4.1832,                  2.612,               0.018714,               0.018714,               0.018714
                     40,                 4.0776,                 4.4224,                  2.471,                0.31511,                0.02941,                0.04357,                0.00762,                 3.8543,                 4.2236,                 2.6189,               0.018417,               0.018417,               0.018417
                     41,                 4.1725,                 4.1826,                 2.5129,                0.00311,                0.02941,                0.00204,                0.00041,                  3.937,                 4.1604,                 2.6304,                0.01812,                0.01812,                0.01812
                     42,                 4.1022,                 4.2687,                 2.3887,                0.00177,                0.05882,                0.00665,                0.00121,                 3.9764,                  4.255,                 2.6275,               0.017823,               0.017823,               0.017823
                     43,                 4.0773,                 3.7586,                 2.4226,                0.00218,                0.11765,                0.02631,                0.00269,                 3.9356,                 4.1387,                 2.6167,               0.017526,               0.017526,               0.017526
                     44,                 4.0348,                 3.7786,                 2.4296,                0.00179,                0.17647,                0.03633,                 0.0108,                 3.7435,                 3.9793,                 2.5692,               0.017229,               0.017229,               0.017229
                     45,                 4.1068,                 3.7598,                 2.3864,                0.22987,                0.08824,                0.04533,                0.01782,                 3.7706,                 3.7662,                 2.6002,               0.016932,               0.016932,               0.016932
                     46,                 4.0072,                 3.7077,                 2.4138,                0.13089,                0.08824,                0.03895,                0.01043,                 3.8924,                 4.3534,                 2.7525,               0.016635,               0.016635,               0.016635
                     47,                 4.0475,                 3.8618,                 2.4552,                0.01494,                0.08824,                0.03503,                0.01039,                 3.6969,                 4.1335,                 2.5506,               0.016338,               0.016338,               0.016338
                     48,                 3.9896,                 3.6132,                 2.3672,                0.18243,                0.05882,                0.04396,                0.01195,                 3.7157,                 3.7826,                 2.5578,               0.016041,               0.016041,               0.016041
                     49,                 4.0949,                 3.6168,                 2.4673,                0.00171,                0.23529,                0.03935,                0.00822,                 3.6626,                 3.7885,                 2.5278,               0.015744,               0.015744,               0.015744
                     50,                 4.0911,                 3.6818,                 2.4447,                0.00204,                0.38235,                0.07113,                0.01017,                 3.5124,                 3.8388,                 2.5428,               0.015447,               0.015447,               0.015447
                     51,                 3.8517,                 3.5826,                 2.4763,                0.00157,                0.29412,                0.03961,                0.01104,                 3.4743,                 3.8469,                 2.5119,                0.01515,                0.01515,                0.01515
                     52,                 3.9045,                 3.5686,                 2.4488,                0.00166,                0.32353,                 0.0273,                0.00602,                 3.5376,                 3.6656,                 2.5806,               0.014853,               0.014853,               0.014853
                     53,                 3.8304,                 3.4231,                 2.3912,                 0.0034,                0.29412,                0.04262,                0.01162,                 3.3505,                 3.4696,                 2.5073,               0.014556,               0.014556,               0.014556
                     54,                 3.7897,                 3.3793,                 2.4422,                 0.0767,                0.14706,                0.05503,                0.02533,                 3.3881,                 3.4762,                 2.5745,               0.014259,               0.014259,               0.014259
                     55,                 3.7216,                 3.4007,                 2.4239,                0.03982,                0.11765,                0.03915,                0.00653,                 3.4387,                  3.545,                 2.5631,               0.013962,               0.013962,               0.013962
                     56,                 3.7754,                 3.2572,                 2.3983,                0.07211,                0.08824,                0.05974,                0.01752,                 3.3627,                 3.5246,                 2.5178,               0.013665,               0.013665,               0.013665
                     57,                 3.7464,                 3.2286,                 2.4194,                0.00182,                0.41176,                0.03414,                 0.0099,                  3.278,                 3.5262,                 2.4519,               0.013368,               0.013368,               0.013368
                     58,                 3.8398,                 3.2623,                 2.3679,                0.17495,                0.11765,                0.04787,                 0.0193,                 3.2008,                 3.4258,                 2.3933,               0.013071,               0.013071,               0.013071
                     59,                 3.6645,                 3.0497,                 2.4125,                0.15766,                0.08824,                0.07006,                0.01754,                 3.4423,                 3.2535,                 2.5171,               0.012774,               0.012774,               0.012774
                     60,                 3.5379,                 2.9995,                 2.3367,                0.19933,                0.08824,                0.04467,                0.01054,                  3.795,                 3.7143,                 2.7581,               0.012477,               0.012477,               0.012477
                     61,                 3.6459,                 2.9544,                 2.4489,                0.04678,                0.17647,                0.02621,                0.00579,                 3.4306,                 2.9851,                  2.521,                0.01218,                0.01218,                0.01218
                     62,                 3.4853,                 2.8329,                 2.4339,                0.07859,                0.20588,                0.05279,                0.01152,                 3.2628,                  3.712,                 2.6642,               0.011883,               0.011883,               0.011883
                     63,                 3.4888,                 2.7698,                  2.298,                0.04888,                0.17647,                0.06068,                0.01746,                 3.4402,                 3.1372,                 2.6338,               0.011586,               0.011586,               0.011586
                     64,                 3.5265,                 2.7933,                 2.2657,                0.12513,                0.14706,                0.06113,                0.01381,                 3.2607,                 2.9274,                 2.5324,               0.011289,               0.011289,               0.011289
                     65,                 3.4406,                  2.726,                 2.2046,                0.01814,                0.14706,                0.01323,                0.00297,                 3.5008,                 3.2671,                 2.6059,               0.010992,               0.010992,               0.010992
                     66,                  3.393,                 2.7723,                  2.232,                0.02776,                0.26471,                0.01455,                0.00313,                 3.4924,                 3.3078,                 2.5767,               0.010695,               0.010695,               0.010695
                     67,                 3.3698,                 2.7327,                 2.2639,                0.04377,                0.20588,                0.05529,                0.01455,                  3.232,                 3.1106,                 2.4619,               0.010398,               0.010398,               0.010398
                     68,                 3.2948,                 2.6643,                 2.2207,                0.06062,                0.20588,                0.03616,                0.01066,                 3.0937,                 2.9684,                 2.4684,               0.010101,               0.010101,               0.010101
                     69,                  3.307,                 2.5892,                 2.1702,                0.07389,                0.20588,                0.05051,                0.01452,                  3.081,                 2.7466,                 2.5126,               0.009804,               0.009804,               0.009804
                     70,                 3.3102,                  2.534,                 2.1451,                0.14287,                0.14706,                0.07039,                0.01852,                 3.1418,                 2.7011,                  2.472,               0.009507,               0.009507,               0.009507
                     71,                 3.4226,                 2.5551,                 2.1557,                0.14573,                0.14706,                0.05045,                0.01616,                 3.0934,                 2.8972,                 2.4159,                0.00921,                0.00921,                0.00921
                     72,                 3.1893,                  2.528,                 2.2238,                0.16751,                0.08824,                0.06759,                0.02111,                 2.9179,                 2.5947,                 2.3755,               0.008913,               0.008913,               0.008913
                     73,                 3.2528,                  2.522,                 2.1088,                0.20533,                0.08824,                0.09484,                0.03072,                 2.9516,                 2.6857,                 2.4222,               0.008616,               0.008616,               0.008616
                     74,                 3.2173,                 2.4926,                 2.0691,                0.28089,                0.08824,                0.08256,                0.02962,                 2.9541,                 2.7641,                 2.3638,               0.008319,               0.008319,               0.008319
                     75,                 3.2744,                 2.4894,                 2.0887,                0.21717,                0.14706,                0.10082,                0.03922,                 2.8864,                 2.6139,                 2.3322,               0.008022,               0.008022,               0.008022
                     76,                 3.1869,                 2.4452,                 2.0248,                  0.145,                0.17647,                0.10739,                0.04105,                 2.8829,                 2.5351,                 2.3242,               0.007725,               0.007725,               0.007725
                     77,                 3.2556,                 2.4437,                 1.9752,                0.21863,                0.17647,                 0.1015,                0.02945,                   2.95,                 2.7649,                 2.2854,               0.007428,               0.007428,               0.007428
                     78,                 3.1378,                 2.3825,                 2.0831,                0.17753,                0.20588,                 0.1054,                0.02727,                 2.8865,                 2.5143,                 2.2977,               0.007131,               0.007131,               0.007131
                     79,                 3.1391,                 2.4202,                 2.1082,                0.22625,                0.17647,                0.11195,                0.03132,                 2.9202,                  2.569,                 2.3527,               0.006834,               0.006834,               0.006834
                     80,                 2.9975,                 2.3424,                 2.0439,                0.30932,                0.14706,                 0.1387,                0.03994,                 2.7401,                 2.4747,                 2.2965,               0.006537,               0.006537,               0.006537
                     81,                 2.9823,                 2.4044,                 1.9698,                0.16644,                0.14706,                0.10472,                0.03632,                 2.7335,                 2.5054,                 2.2583,                0.00624,                0.00624,                0.00624
                     82,                 2.9737,                 2.3175,                 1.9585,                0.20672,                0.23529,                0.12577,                0.03336,                  2.899,                 2.5283,                 2.3239,               0.005943,               0.005943,               0.005943
                     83,                 2.9324,                 2.2407,                 1.9561,                0.22056,                 0.2166,                0.10827,                0.03173,                 2.8096,                  2.453,                 2.3003,               0.005646,               0.005646,               0.005646
                     84,                 2.9093,                 2.2352,                 1.9246,                0.29268,                0.20588,                0.11323,                0.04198,                  2.649,                 2.5469,                 2.2403,               0.005349,               0.005349,               0.005349
                     85,                 2.9241,                 2.3083,                 1.9855,                0.21009,                0.20588,                0.13124,                0.04398,                 2.7392,                  2.484,                 2.2243,               0.005052,               0.005052,               0.005052
                     86,                 2.9768,                  2.328,                 1.9557,                0.21532,                0.20588,                0.09016,                0.02971,                 2.7315,                 2.4485,                 2.1914,               0.004755,               0.004755,               0.004755
                     87,                 2.8707,                 2.3342,                 1.9688,                0.20619,                0.14706,                0.10263,                0.03124,                 2.6882,                 2.4456,                 2.2073,               0.004458,               0.004458,               0.004458
                     88,                 2.8351,                 2.1476,                 1.8767,                0.22401,                0.17647,                0.13262,                0.04185,                  2.629,                  2.396,                 2.1402,               0.004161,               0.004161,               0.004161
                     89,                 2.9783,                 2.0956,                 1.8839,                0.27101,                0.14706,                0.13692,                0.05083,                 2.7561,                   2.41,                 2.1759,               0.003864,               0.003864,               0.003864
                     90,                  2.903,                 2.2206,                  2.094,                 0.2874,                0.23529,                 0.1808,                0.05711,                 2.8019,                 2.3568,                  2.213,               0.003567,               0.003567,               0.003567
                     91,                 2.9005,                 2.2384,                 2.0189,                0.19726,                0.26471,                0.19567,                0.06014,                  2.731,                 2.2746,                 2.1826,                0.00327,                0.00327,                0.00327
                     92,                 2.8088,                 2.1249,                 1.9345,                0.22955,                0.21043,                0.17694,                0.05934,                 2.7222,                 2.3975,                 2.2273,               0.002973,               0.002973,               0.002973
                     93,                   2.82,                 2.1492,                 1.9607,                0.46559,                0.17647,                0.19289,                0.05032,                 2.7121,                 2.2725,                 2.2196,               0.002676,               0.002676,               0.002676
                     94,                  2.787,                 2.0647,                 1.9468,                0.32519,                0.17647,                0.18616,                 0.0532,                 2.6742,                 2.2894,                 2.2317,               0.002379,               0.002379,               0.002379
                     95,                 2.8525,                 2.1942,                 2.0222,                0.23422,                0.18918,                 0.1603,                0.05518,                 2.6448,                 2.2901,                 2.2246,               0.002082,               0.002082,               0.002082
                     96,                 2.7344,                 2.0898,                 1.9517,                0.29133,                0.14706,                0.16571,                0.04944,                 2.7973,                 2.3273,                 2.2981,               0.001785,               0.001785,               0.001785
                     97,                 2.6938,                 2.1493,                 1.9907,                0.34987,                0.29412,                 0.1792,                0.05766,                 2.6444,                 2.2142,                 2.2136,               0.001488,               0.001488,               0.001488
                     98,                 2.7169,                  2.105,                 1.9307,                0.34303,                0.29412,                0.20072,                0.05658,                 2.6357,                 2.2199,                 2.2107,               0.001191,               0.001191,               0.001191
                     99,                 2.7221,                 2.0592,                 1.9156,                0.37182,                0.17647,                0.17409,                 0.0602,                 2.7403,                 2.2939,                 2.2236,               0.000894,               0.000894,               0.000894
